Event Index	UTC Timestamp	UTC Date and Time	Local Timestamp	Local Timezone	Local Date and Time	Experiment ID	Experiment Version	Tree Node Key	Repeat Key	Schedule ID	Participant Public ID	Participant Starting Group	Participant Status	Participant Completion Code	Participant External Session ID	Participant Device Type	Participant Device	Participant OS	Participant Browser	Participant Monitor Size	Participant Viewport Size	Checkpoint	Room ID	Room Order	Task Name	Task Version	Spreadsheet	Trial Number	Display	Screen	Screen ID	Screen Counter	Response Type	Response	Onset Time	Clock Time	Reaction Time	Absolute Onset Time	Absolute Clock Time	Absolute Reaction Time	Correct	Response Onset	Response Duration	Proportion	Tag	Component Name	Object Name	Object Number	Object ID	Spreadsheet: display	Spreadsheet: screen	Spreadsheet: randomise_trials	Spreadsheet: pcp	Spreadsheet: pcp_string	Spreadsheet: group_no	Spreadsheet: sample_size	Spreadsheet: set_no	Spreadsheet: spacing	Spreadsheet: estimated_value	Spreadsheet: attention_image	Spreadsheet: correct_attention_choice	Spreadsheet: correct_answer	Spreadsheet: scale_factor	Spreadsheet: refactored_correct_answer	Spreadsheet: question_counter	Spreadsheet: text	Spreadsheet: helptext	Manipulation: Spreadsheet
86	1696859915234	09/10/2023 13:58:35	1696867115234	2	09/10/2023 17:58:35	142982	9	task-i1zc		32116471	9e5880bbdb739b661e23128757291ce6		complete		6524206f71ba7bb48699eec9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x963			0	pcp_vt	13	Spreadsheet1	23	pcp_vt	fixation	gec9f5	1	continue		1968.75900000002	1968.75900000002	1968.75900000002	1968.75900000002	1968.75900000002	1968.75900000002	1	1968.75900000002	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_120.png	live_3_pcp_vt_size_40_set_0_120	3	40	0	120				21	4	61	1			
87	1696859924183	09/10/2023 13:58:44	1696867124183	2	09/10/2023 17:58:44	142982	9	task-i1zc		32116471	9e5880bbdb739b661e23128757291ce6		complete		6524206f71ba7bb48699eec9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x963			0	pcp_vt	13	Spreadsheet1	23	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		8949.608999952325	8943.093999999983	8949.608999952325	8949.608999952325	8943.093999999983	8949.608999952325	1	8949.608999952325	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_120.png	live_3_pcp_vt_size_40_set_0_120	3	40	0	120				21	4	61	1			
88	1696859924185	09/10/2023 13:58:44	1696867124185	2	09/10/2023 17:58:44	142982	9	task-i1zc		32116471	9e5880bbdb739b661e23128757291ce6		complete		6524206f71ba7bb48699eec9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x963			0	pcp_vt	13	Spreadsheet1	23	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	61	8275.766000000003	8943.093999999983	8951.708999976167	8275.766000000003	8943.093999999983	8951.708999976167	1	8275.766000000003	675.9429999761633	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_120.png	live_3_pcp_vt_size_40_set_0_120	3	40	0	120				21	4	61	1			
89	1696859926146	09/10/2023 13:58:46	1696867126146	2	09/10/2023 17:58:46	142982	9	task-i1zc		32116471	9e5880bbdb739b661e23128757291ce6		complete		6524206f71ba7bb48699eec9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x963			0	pcp_vt	13	Spreadsheet1	24	pcp_vt	fixation	gec9f5	1	continue		1968.8950000000186	1968.8950000000186	1968.8950000000186	1968.8950000000186	1968.8950000000186	1968.8950000000186	1	1968.8950000000186	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_20_set_0_480.png	live_1_pcp_vt_size_20_set_0_480	1	20	0	480				2	16	162	1			
90	1696859935647	09/10/2023 13:58:55	1696867135647	2	09/10/2023 17:58:55	142982	9	task-i1zc		32116471	9e5880bbdb739b661e23128757291ce6		complete		6524206f71ba7bb48699eec9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x963			0	pcp_vt	13	Spreadsheet1	24	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		9501.920000023849	9493.710999999952	9501.920000023849	9501.920000023849	9493.710999999952	9501.920000023849	1	9501.920000023849	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_20_set_0_480.png	live_1_pcp_vt_size_20_set_0_480	1	20	0	480				2	16	162	1			
91	1696859935649	09/10/2023 13:58:55	1696867135649	2	09/10/2023 17:58:55	142982	9	task-i1zc		32116471	9e5880bbdb739b661e23128757291ce6		complete		6524206f71ba7bb48699eec9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x963			0	pcp_vt	13	Spreadsheet1	24	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	208	8058.794999999984	9493.710999999952	9503.420000023849	8058.794999999984	9493.710999999952	9503.420000023849	1	8058.794999999984	1444.6250000238651	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_20_set_0_480.png	live_1_pcp_vt_size_20_set_0_480	1	20	0	480				2	16	162	1			
92	1696859937608	09/10/2023 13:58:57	1696867137608	2	09/10/2023 17:58:57	142982	9	task-i1zc		32116471	9e5880bbdb739b661e23128757291ce6		complete		6524206f71ba7bb48699eec9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x963			0	pcp_vt	13	Spreadsheet1	25	pcp_vt	fixation	gec9f5	1	continue		1968.8100000000559	1968.8100000000559	1968.8100000000559	1968.8100000000559	1968.8100000000559	1968.8100000000559	1	1968.8100000000559	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_20_set_0_240.png	live_2_pcp_vt_size_20_set_0_240	2	20	0	240				46	8	126	1			
93	1696859944512	09/10/2023 13:59:04	1696867144512	2	09/10/2023 17:59:04	142982	9	task-i1zc		32116471	9e5880bbdb739b661e23128757291ce6		complete		6524206f71ba7bb48699eec9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x963			0	pcp_vt	13	Spreadsheet1	25	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		6903.598999952315	6890.908000000054	6903.598999952315	6903.598999952315	6890.908000000054	6903.598999952315	1	6903.598999952315	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_20_set_0_240.png	live_2_pcp_vt_size_20_set_0_240	2	20	0	240				46	8	126	1			
94	1696859944512	09/10/2023 13:59:04	1696867144512	2	09/10/2023 17:59:04	142982	9	task-i1zc		32116471	9e5880bbdb739b661e23128757291ce6		complete		6524206f71ba7bb48699eec9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x963			0	pcp_vt	13	Spreadsheet1	25	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	127	5155.626999999979	6890.908000000054	6903.899000023841	5155.626999999979	6890.908000000054	6903.899000023841	1	5155.626999999979	1748.2720000238623	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_20_set_0_240.png	live_2_pcp_vt_size_20_set_0_240	2	20	0	240				46	8	126	1			
95	1696859946468	09/10/2023 13:59:06	1696867146468	2	09/10/2023 17:59:06	142982	9	task-i1zc		32116471	9e5880bbdb739b661e23128757291ce6		complete		6524206f71ba7bb48699eec9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x963			0	pcp_vt	13	Spreadsheet1	26	pcp_vt	fixation	gec9f5	1	continue		1968.783999999985	1968.783999999985	1968.783999999985	1968.783999999985	1968.783999999985	1968.783999999985	1	1968.783999999985	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_20_set_0_120.png	live_1_pcp_vt_size_20_set_0_120	1	20	0	120				2	4	42	1			
96	1696859953071	09/10/2023 13:59:13	1696867153071	2	09/10/2023 17:59:13	142982	9	task-i1zc		32116471	9e5880bbdb739b661e23128757291ce6		complete		6524206f71ba7bb48699eec9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x963			0	pcp_vt	13	Spreadsheet1	26	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		6603.60699999996	6590.555999999982	6603.60699999996	6603.60699999996	6590.555999999982	6603.60699999996	1	6603.60699999996	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_20_set_0_120.png	live_1_pcp_vt_size_20_set_0_120	1	20	0	120				2	4	42	1			
97	1696859953072	09/10/2023 13:59:13	1696867153072	2	09/10/2023 17:59:13	142982	9	task-i1zc		32116471	9e5880bbdb739b661e23128757291ce6		complete		6524206f71ba7bb48699eec9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x963			0	pcp_vt	13	Spreadsheet1	26	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	41	6156.73199999996	6590.555999999982	6603.906999952276	6156.73199999996	6590.555999999982	6603.906999952276	1	6156.73199999996	447.1749999523163	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_20_set_0_120.png	live_1_pcp_vt_size_20_set_0_120	1	20	0	120				2	4	42	1			
98	1696859955028	09/10/2023 13:59:15	1696867155028	2	09/10/2023 17:59:15	142982	9	task-i1zc		32116471	9e5880bbdb739b661e23128757291ce6		complete		6524206f71ba7bb48699eec9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x963			0	pcp_vt	13	Spreadsheet1	27	pcp_vt	fixation	gec9f5	1	continue		1968.8009999999776	1968.8009999999776	1968.8009999999776	1968.8009999999776	1968.8009999999776	1968.8009999999776	1	1968.8009999999776	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_40_set_0_240.png	live_1_pcp_vt_size_40_set_0_240	1	40	0	240				30	8	110	1			
99	1696859965239	09/10/2023 13:59:25	1696867165239	2	09/10/2023 17:59:25	142982	9	task-i1zc		32116471	9e5880bbdb739b661e23128757291ce6		complete		6524206f71ba7bb48699eec9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x963			0	pcp_vt	13	Spreadsheet1	27	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		10212.149999976158	10211.09600000002	10212.149999976158	10212.149999976158	10211.09600000002	10212.149999976158	1	10212.149999976158	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_40_set_0_240.png	live_1_pcp_vt_size_40_set_0_240	1	40	0	240				30	8	110	1			
100	1696859965241	09/10/2023 13:59:25	1696867165241	2	09/10/2023 17:59:25	142982	9	task-i1zc		32116471	9e5880bbdb739b661e23128757291ce6		complete		6524206f71ba7bb48699eec9	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1920x1080	1920x963			0	pcp_vt	13	Spreadsheet1	27	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	85	9026.542999999947	10211.09600000002	10214.25	9026.542999999947	10211.09600000002	10214.25	1	9026.542999999947	1187.707000000053	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_40_set_0_240.png	live_1_pcp_vt_size_40_set_0_240	1	40	0	240				30	8	110	1			
