Event Index	UTC Timestamp	UTC Date	Local Timestamp	Local Timezone	Local Date	Experiment ID	Experiment Version	Tree Node Key	Repeat Key	Schedule ID	Participant Public ID	Participant Starting Group	Participant Status	Participant Completion Code	Participant External Session ID	Participant Device Type	Participant Device	Participant OS	Participant Browser	Participant Monitor Size	Participant Viewport Size	Checkpoint	Task Name	Task Version	Spreadsheet	Trial Number	Display	Screen	Screen ID	Screen Counter	Response Type	Response	Onset Time	Clock Time	Reaction Time	Absolute Onset Time	Absolute Clock Time	Absolute Reaction Time	Correct	Response Onset	Response Duration	Proportion	Tag	Component Name	Object Name	Object Number	Object ID	Spreadsheet: display	Spreadsheet: randomise_trials	Spreadsheet: pcp	Spreadsheet: pcp_string	Spreadsheet: corr	Spreadsheet: sample_size	Spreadsheet: spacing	Spreadsheet: corr_scale	Spreadsheet: corr_estimated	Spreadsheet: attention_image	Spreadsheet: correct_attention_choice	Spreadsheet: text	Spreadsheet: screen	Spreadsheet: helptext	Spreadsheet: corr_correct_response	Manipulation: Spreadsheet
32	1686557585882	12/06/2023 08:13:05	1686564785882	2	12/06/2023 12:13:05	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	7	corr_est	fixation	uey5yj	1	continue		1966.7850000000035	1966.7850000000035	1966.7850000000035	1966.7850000000035	1966.7850000000035	1966.7850000000035	1	1966.7850000000035	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_-0.462_size_40_120.png	pcp_corr_-0.462_size_40_120	-0.462	40	120	-1					corr_est_stimulus			
33	1686557593006	12/06/2023 08:13:13	1686564793006	2	12/06/2023 12:13:13	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	7	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	-3	0	0	0	7125.648999994039	7116.690999999992	7125.648999994039	1	0	0	0	estimated_corr	Click Response	---	4	object-23	corr_est	1	pcp_corr_-0.462_size_40_120.png	pcp_corr_-0.462_size_40_120	-0.462	40	120	-1					corr_est_stimulus			
34	1686557593017	12/06/2023 08:13:13	1686564793017	2	12/06/2023 12:13:13	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	7	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	7133.3829999999725	7116.690999999992	7133.3829999999725	1	0	0	0		Click To Continue	---	4	object-23	corr_est	1	pcp_corr_-0.462_size_40_120.png	pcp_corr_-0.462_size_40_120	-0.462	40	120	-1					corr_est_stimulus			
35	1686557594968	12/06/2023 08:13:14	1686564794968	2	12/06/2023 12:13:14	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	8	corr_est	fixation	uey5yj	1	continue		1966.6290000000154	1966.6290000000154	1966.6290000000154	1966.6290000000154	1966.6290000000154	1966.6290000000154	1	1966.6290000000154	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0.462_size_40_120.png	pcp_corr_0.462_size_40_120	0.462	40	120	1					corr_est_stimulus			
36	1686557598848	12/06/2023 08:13:18	1686564798848	2	12/06/2023 12:13:18	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	8	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	-1	0	0	0	3882.928999988071	3866.706999999995	3882.928999988071	1	0	0	0	estimated_corr	Click Response	-	6	object-25	corr_est	1	pcp_corr_0.462_size_40_120.png	pcp_corr_0.462_size_40_120	0.462	40	120	1					corr_est_stimulus			
37	1686557598850	12/06/2023 08:13:18	1686564798850	2	12/06/2023 12:13:18	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	8	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	3883.2639999999956	3866.706999999995	3883.2639999999956	1	0	0	0		Click To Continue	-	6	object-25	corr_est	1	pcp_corr_0.462_size_40_120.png	pcp_corr_0.462_size_40_120	0.462	40	120	1					corr_est_stimulus			
38	1686557600799	12/06/2023 08:13:20	1686564800799	2	12/06/2023 12:13:20	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	9	corr_est	fixation	uey5yj	1	continue		1966.6179999999877	1966.6179999999877	1966.6179999999877	1966.6179999999877	1966.6179999999877	1966.6179999999877	1	1966.6179999999877	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_-0.462_size_40_30.png	pcp_corr_-0.462_size_40_30	-0.462	40	30	-1					corr_est_stimulus			
39	1686557604791	12/06/2023 08:13:24	1686564804791	2	12/06/2023 12:13:24	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	9	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	0	0	0	0	3993.503999994049	3983.341000000015	3993.503999994049	1	0	0	0	estimated_corr	Click Response	0	7	object-26	corr_est	1	pcp_corr_-0.462_size_40_30.png	pcp_corr_-0.462_size_40_30	-0.462	40	30	-1					corr_est_stimulus			
40	1686557604804	12/06/2023 08:13:24	1686564804804	2	12/06/2023 12:13:24	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	9	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	4000.037000000011	3983.341000000015	4000.037000000011	1	0	0	0		Click To Continue	0	7	object-26	corr_est	1	pcp_corr_-0.462_size_40_30.png	pcp_corr_-0.462_size_40_30	-0.462	40	30	-1					corr_est_stimulus			
41	1686557606752	12/06/2023 08:13:26	1686564806752	2	12/06/2023 12:13:26	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	10	corr_est	fixation	uey5yj	1	continue		1967.1119999999937	1967.1119999999937	1967.1119999999937	1967.1119999999937	1967.1119999999937	1967.1119999999937	1	1967.1119999999937	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0.462_size_40_30.png	pcp_corr_0.462_size_40_30	0.462	40	30	1					corr_est_stimulus			
42	1686557611725	12/06/2023 08:13:31	1686564811725	2	12/06/2023 12:13:31	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	10	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	0	0	0	0	4976.951000000001	4966.2820000000065	4976.951000000001	1	0	0	0	estimated_corr	Click Response	0	7	object-26	corr_est	1	pcp_corr_0.462_size_40_30.png	pcp_corr_0.462_size_40_30	0.462	40	30	1					corr_est_stimulus			
43	1686557611726	12/06/2023 08:13:31	1686564811726	2	12/06/2023 12:13:31	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	10	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	4977.7509999821195	4966.2820000000065	4977.7509999821195	1	0	0	0		Click To Continue	0	7	object-26	corr_est	1	pcp_corr_0.462_size_40_30.png	pcp_corr_0.462_size_40_30	0.462	40	30	1					corr_est_stimulus			
44	1686557613682	12/06/2023 08:13:33	1686564813682	2	12/06/2023 12:13:33	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	11	corr_est	fixation	uey5yj	1	continue		1966.6729999999807	1966.6729999999807	1966.6729999999807	1966.6729999999807	1966.6729999999807	1966.6729999999807	1	1966.6729999999807	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_-0.462_size_40_480.png	pcp_corr_-0.462_size_40_480	-0.462	40	480	-1					corr_est_stimulus			
45	1686557621402	12/06/2023 08:13:41	1686564821402	2	12/06/2023 12:13:41	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	11	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	-2	0	0	0	7716.717000000033	7700.0500000000175	7716.717000000033	1	0	0	0	estimated_corr	Click Response	--	5	object-24	corr_est	1	pcp_corr_-0.462_size_40_480.png	pcp_corr_-0.462_size_40_480	-0.462	40	480	-1					corr_est_stimulus			
46	1686557621419	12/06/2023 08:13:41	1686564821419	2	12/06/2023 12:13:41	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	11	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	7716.717000000033	7700.0500000000175	7716.717000000033	1	0	0	0		Click To Continue	--	5	object-24	corr_est	1	pcp_corr_-0.462_size_40_480.png	pcp_corr_-0.462_size_40_480	-0.462	40	480	-1					corr_est_stimulus			
47	1686557623349	12/06/2023 08:13:43	1686564823349	2	12/06/2023 12:13:43	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	12	corr_est	fixation	uey5yj	1	continue		1966.5899999999965	1966.5899999999965	1966.5899999999965	1966.5899999999965	1966.5899999999965	1966.5899999999965	1	1966.5899999999965	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0.462_size_40_480.png	pcp_corr_0.462_size_40_480	0.462	40	480	1					corr_est_stimulus			
48	1686557636441	12/06/2023 08:13:56	1686564836441	2	12/06/2023 12:13:56	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	12	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	2	0	0	0	13093.155999982118	13083.446000000025	13093.155999982118	1	0	0	0	estimated_corr	Click Response	++	9	object-28	corr_est	1	pcp_corr_0.462_size_40_480.png	pcp_corr_0.462_size_40_480	0.462	40	480	1					corr_est_stimulus			
49	1686557636449	12/06/2023 08:13:56	1686564836449	2	12/06/2023 12:13:56	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	12	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	13100.207000000024	13083.446000000025	13100.207000000024	1	0	0	0		Click To Continue	++	9	object-28	corr_est	1	pcp_corr_0.462_size_40_480.png	pcp_corr_0.462_size_40_480	0.462	40	480	1					corr_est_stimulus			
50	1686557638400	12/06/2023 08:13:58	1686564838400	2	12/06/2023 12:13:58	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	1	attention_parallel	fixation	3sst63	1	continue		1966.4559999999474	1966.4559999999474	1966.4559999999474	1966.4559999999474	1966.4559999999474	1966.4559999999474	1	1966.4559999999474	0	0		Fixation Timing	Fixation	1	object-77	attention_parallel									parallel_lines_horiz_numbered.png	A		attention_parallel_select			
51	1686557642824	12/06/2023 08:14:02	1686564842824	2	12/06/2023 12:14:02	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	1	attention_parallel	attention_parallel_select	jqb8p9	2	continue		4426.3540000059875	4416.673999999999	4426.3540000059875	4426.3540000059875	4416.673999999999	4426.3540000059875	1	4426.3540000059875	0	0		Click To Continue	button_A	2	object-67	attention_parallel									parallel_lines_horiz_numbered.png	A		attention_parallel_select			
52	1686557644782	12/06/2023 08:14:04	1686564844782	2	12/06/2023 12:14:04	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	13	corr_est	fixation	uey5yj	1	continue		1966.7690000000293	1966.7690000000293	1966.7690000000293	1966.7690000000293	1966.7690000000293	1966.7690000000293	1	1966.7690000000293	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_-0.762_size_160_120.png	pcp_corr_-0.762_size_160_120	-0.762	160	120	-2					corr_est_stimulus			
53	1686557650931	12/06/2023 08:14:10	1686564850931	2	12/06/2023 12:14:10	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	13	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	-3	0	0	0	6149.510999999999	6133.550999999978	6149.510999999999	1	0	0	0	estimated_corr	Click Response	---	4	object-23	corr_est	1	pcp_corr_-0.762_size_160_120.png	pcp_corr_-0.762_size_160_120	-0.762	160	120	-2					corr_est_stimulus			
54	1686557650942	12/06/2023 08:14:10	1686564850942	2	12/06/2023 12:14:10	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	13	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	6150.229999999981	6133.550999999978	6150.229999999981	1	0	0	0		Click To Continue	---	4	object-23	corr_est	1	pcp_corr_-0.762_size_160_120.png	pcp_corr_-0.762_size_160_120	-0.762	160	120	-2					corr_est_stimulus			
55	1686557652883	12/06/2023 08:14:12	1686564852883	2	12/06/2023 12:14:12	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	14	corr_est	fixation	uey5yj	1	continue		1967.8020000000251	1967.8020000000251	1967.8020000000251	1967.8020000000251	1967.8020000000251	1967.8020000000251	1	1967.8020000000251	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0.762_size_160_120.png	pcp_corr_0.762_size_160_120	0.762	160	120	2					corr_est_stimulus			
56	1686557661066	12/06/2023 08:14:21	1686564861066	2	12/06/2023 12:14:21	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	14	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	2	0	0	0	8183.757999994035	8166.419999999984	8183.757999994035	1	0	0	0	estimated_corr	Click Response	++	9	object-28	corr_est	1	pcp_corr_0.762_size_160_120.png	pcp_corr_0.762_size_160_120	0.762	160	120	2					corr_est_stimulus			
57	1686557661071	12/06/2023 08:14:21	1686564861071	2	12/06/2023 12:14:21	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	14	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	8184.02099999995	8166.419999999984	8184.02099999995	1	0	0	0		Click To Continue	++	9	object-28	corr_est	1	pcp_corr_0.762_size_160_120.png	pcp_corr_0.762_size_160_120	0.762	160	120	2					corr_est_stimulus			
58	1686557663016	12/06/2023 08:14:23	1686564863016	2	12/06/2023 12:14:23	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	15	corr_est	fixation	uey5yj	1	continue		1965.7970000000205	1965.7970000000205	1965.7970000000205	1965.7970000000205	1965.7970000000205	1965.7970000000205	1	1965.7970000000205	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_-0.762_size_160_30.png	pcp_corr_-0.762_size_160_30	-0.762	160	30	-2					corr_est_stimulus			
59	1686557665825	12/06/2023 08:14:25	1686564865825	2	12/06/2023 12:14:25	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	15	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	-3	0	0	0	2810.24099998211	2800.0499999999884	2810.24099998211	1	0	0	0	estimated_corr	Click Response	---	4	object-23	corr_est	1	pcp_corr_-0.762_size_160_30.png	pcp_corr_-0.762_size_160_30	-0.762	160	30	-2					corr_est_stimulus			
60	1686557665826	12/06/2023 08:14:25	1686564865826	2	12/06/2023 12:14:25	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	15	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	2811.040999994031	2800.0499999999884	2811.040999994031	1	0	0	0		Click To Continue	---	4	object-23	corr_est	1	pcp_corr_-0.762_size_160_30.png	pcp_corr_-0.762_size_160_30	-0.762	160	30	-2					corr_est_stimulus			
61	1686557667783	12/06/2023 08:14:27	1686564867783	2	12/06/2023 12:14:27	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	16	corr_est	fixation	uey5yj	1	continue		1966.530000000028	1966.530000000028	1966.530000000028	1966.530000000028	1966.530000000028	1966.530000000028	1	1966.530000000028	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0.762_size_160_30.png	pcp_corr_0.762_size_160_30	0.762	160	30	2					corr_est_stimulus			
62	1686557679536	12/06/2023 08:14:39	1686564879536	2	12/06/2023 12:14:39	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	16	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	0	0	0	0	11750.661999999953	11733.666999999958	11750.661999999953	1	0	0	0	estimated_corr	Click Response	0	7	object-26	corr_est	1	pcp_corr_0.762_size_160_30.png	pcp_corr_0.762_size_160_30	0.762	160	30	2					corr_est_stimulus			
63	1686557679546	12/06/2023 08:14:39	1686564879546	2	12/06/2023 12:14:39	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	16	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	11750.661999999953	11733.666999999958	11750.661999999953	1	0	0	0		Click To Continue	0	7	object-26	corr_est	1	pcp_corr_0.762_size_160_30.png	pcp_corr_0.762_size_160_30	0.762	160	30	2					corr_est_stimulus			
64	1686557681485	12/06/2023 08:14:41	1686564881485	2	12/06/2023 12:14:41	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	17	corr_est	fixation	uey5yj	1	continue		1966.3800000000047	1966.3800000000047	1966.3800000000047	1966.3800000000047	1966.3800000000047	1966.3800000000047	1	1966.3800000000047	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_-0.762_size_160_480.png	pcp_corr_-0.762_size_160_480	-0.762	160	480	-2					corr_est_stimulus			
65	1686557683646	12/06/2023 08:14:43	1686564883646	2	12/06/2023 12:14:43	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	17	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	-3	0	0	0	2164.814000000013	2150.100000000035	2164.814000000013	1	0	0	0	estimated_corr	Click Response	---	4	object-23	corr_est	1	pcp_corr_-0.762_size_160_480.png	pcp_corr_-0.762_size_160_480	-0.762	160	480	-2					corr_est_stimulus			
66	1686557683647	12/06/2023 08:14:43	1686564883647	2	12/06/2023 12:14:43	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	17	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	2165.4139999940526	2150.100000000035	2165.4139999940526	1	0	0	0		Click To Continue	---	4	object-23	corr_est	1	pcp_corr_-0.762_size_160_480.png	pcp_corr_-0.762_size_160_480	-0.762	160	480	-2					corr_est_stimulus			
67	1686557685599	12/06/2023 08:14:45	1686564885599	2	12/06/2023 12:14:45	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	18	corr_est	fixation	uey5yj	1	continue		1966.5829999999842	1966.5829999999842	1966.5829999999842	1966.5829999999842	1966.5829999999842	1966.5829999999842	1	1966.5829999999842	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0.762_size_160_480.png	pcp_corr_0.762_size_160_480	0.762	160	480	2					corr_est_stimulus			
68	1686557687619	12/06/2023 08:14:47	1686564887619	2	12/06/2023 12:14:47	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	18	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	3	0	0	0	2016.774999999965	2000.0719999999856	2016.774999999965	1	0	0	0	estimated_corr	Click Response	+++	10	object-29	corr_est	1	pcp_corr_0.762_size_160_480.png	pcp_corr_0.762_size_160_480	0.762	160	480	2					corr_est_stimulus			
69	1686557687620	12/06/2023 08:14:47	1686564887620	2	12/06/2023 12:14:47	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	18	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	2016.774999999965	2000.0719999999856	2016.774999999965	1	0	0	0		Click To Continue	+++	10	object-29	corr_est	1	pcp_corr_0.762_size_160_480.png	pcp_corr_0.762_size_160_480	0.762	160	480	2					corr_est_stimulus			
70	1686557689566	12/06/2023 08:14:49	1686564889566	2	12/06/2023 12:14:49	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	19	corr_est	fixation	uey5yj	1	continue		1966.6710000000312	1966.6710000000312	1966.6710000000312	1966.6710000000312	1966.6710000000312	1966.6710000000312	1	1966.6710000000312	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_-0.762_size_40_120.png	pcp_corr_-0.762_size_40_120	-0.762	40	120	-2					corr_est_stimulus			
71	1686557693103	12/06/2023 08:14:53	1686564893103	2	12/06/2023 12:14:53	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	19	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	-3	0	0	0	3533.390000000014	3516.6849999999977	3533.390000000014	1	0	0	0	estimated_corr	Click Response	---	4	object-23	corr_est	1	pcp_corr_-0.762_size_40_120.png	pcp_corr_-0.762_size_40_120	-0.762	40	120	-2					corr_est_stimulus			
72	1686557693104	12/06/2023 08:14:53	1686564893104	2	12/06/2023 12:14:53	135554	9	task-3dzl		30006953	3541d3d80da302b0d5eafd34bfc9ef20		complete		6486edd0e3f7afa99610f915	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1536x864	1536x722		corr_spacing	20	gorilla_corr_est	19	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	3533.390000000014	3516.6849999999977	3533.390000000014	1	0	0	0		Click To Continue	---	4	object-23	corr_est	1	pcp_corr_-0.762_size_40_120.png	pcp_corr_-0.762_size_40_120	-0.762	40	120	-2					corr_est_stimulus			
